adcode,province,city,district,level,lng,lat
451002,广西壮族自治区,百色市,右江区,district,106.618151,23.900804
451024,广西壮族自治区,百色市,德保县,district,106.615087,23.324084
451003,广西壮族自治区,百色市,田阳区,district,106.915424,23.735631
451022,广西壮族自治区,百色市,田东县,district,107.125609,23.596706
451081,广西壮族自治区,百色市,靖西市,district,106.417666,23.134375
451029,广西壮族自治区,百色市,田林县,district,106.22874,24.294627
451082,广西壮族自治区,百色市,平果市,district,107.589768,23.329815
451026,广西壮族自治区,百色市,那坡县,district,105.83234,23.387997
451027,广西壮族自治区,百色市,凌云县,district,106.56114,24.347444
450700,广西壮族自治区,钦州市,,city,108.654355,21.980894
450702,广西壮族自治区,钦州市,钦南区,district,108.657427,21.940438
450703,广西壮族自治区,钦州市,钦北区,district,108.638738,22.0024
450722,广西壮族自治区,钦州市,浦北县,district,109.556232,22.271902
450721,广西壮族自治区,钦州市,灵山县,district,109.290698,22.416671
450500,广西壮族自治区,北海市,,city,109.120248,21.481305
450512,广西壮族自治区,北海市,铁山港区,district,109.422099,21.529878
450502,广西壮族自治区,北海市,海城区,district,109.117256,21.474914
450521,广西壮族自治区,北海市,合浦县,district,109.207236,21.66132
450503,广西壮族自治区,北海市,银海区,district,109.139689,21.449729
450600,广西壮族自治区,防城港市,,city,108.35467,21.686732
450621,广西壮族自治区,防城港市,上思县,district,107.983627,22.153671
450602,广西壮族自治区,防城港市,港口区,district,108.380273,21.643426
450603,广西壮族自治区,防城港市,防城区,district,108.353978,21.768826
450681,广西壮族自治区,防城港市,东兴市,district,107.971828,21.547821
450200,广西壮族自治区,柳州市,,city,109.428071,24.326442
450225,广西壮族自治区,柳州市,融水苗族自治县,district,109.256609,25.066624
450224,广西壮族自治区,柳州市,融安县,district,109.397538,25.224549
450202,广西壮族自治区,柳州市,城中区,district,109.427398,24.366964
450205,广西壮族自治区,柳州市,柳北区,district,109.402009,24.362611
450223,广西壮族自治区,柳州市,鹿寨县,district,109.750527,24.472897
450203,广西壮族自治区,柳州市,鱼峰区,district,109.452781,24.318276
450226,广西壮族自治区,柳州市,三江侗族自治县,district,109.607675,25.783197
450206,广西壮族自治区,柳州市,柳江区,district,109.326365,24.255644
450204,广西壮族自治区,柳州市,柳南区,district,109.385504,24.336229
450222,广西壮族自治区,柳州市,柳城县,district,109.244565,24.649989
451300,广西壮族自治区,来宾市,,city,109.221243,23.750105
451381,广西壮族自治区,来宾市,合山市,district,108.885829,23.807032
451324,广西壮族自治区,来宾市,金秀瑶族自治县,district,110.190354,24.130509
451322,广西壮族自治区,来宾市,象州县,district,109.704852,23.973832
451302,广西壮族自治区,来宾市,兴宾区,district,109.183284,23.727647
451323,广西壮族自治区,来宾市,武宣县,district,109.663153,23.594444
451321,广西壮族自治区,来宾市,忻城县,district,108.665641,24.066176
450400,广西壮族自治区,梧州市,,city,111.279022,23.476733
450423,广西壮族自治区,梧州市,蒙山县,district,110.525003,24.193567
450406,广西壮族自治区,梧州市,龙圩区,district,111.247514,23.414869
450481,广西壮族自治区,梧州市,岑溪市,district,110.994955,22.918327
450405,广西壮族自治区,梧州市,长洲区,district,111.274276,23.486279
450403,广西壮族自治区,梧州市,万秀区,district,111.318065,23.470543
450421,广西壮族自治区,梧州市,苍梧县,district,111.547244,23.868208
450422,广西壮族自治区,梧州市,藤县,district,110.914606,23.375538
450800,广西壮族自治区,贵港市,,city,109.598903,23.11182
450803,广西壮族自治区,贵港市,港南区,district,109.599357,23.075816
450802,广西壮族自治区,贵港市,港北区,district,109.572227,23.11136
450881,广西壮族自治区,贵港市,桂平市,district,110.079315,23.394208
450804,广西壮族自治区,贵港市,覃塘区,district,109.452668,23.127405
450821,广西壮族自治区,贵港市,平南县,district,110.392489,23.540413
450900,广西壮族自治区,玉林市,,city,110.18097,22.654001
450903,广西壮族自治区,玉林市,福绵区,district,110.059564,22.585316
450924,广西壮族自治区,玉林市,兴业县,district,109.875223,22.736395
450921,广西壮族自治区,玉林市,容县,district,110.558093,22.85844
450923,广西壮族自治区,玉林市,博白县,district,109.975856,22.273539
450902,广西壮族自治区,玉林市,玉州区,district,110.150717,22.628476
450922,广西壮族自治区,玉林市,陆川县,district,110.26412,22.321563
450981,广西壮族自治区,玉林市,北流市,district,110.353765,22.708415
451400,广西壮族自治区,崇左市,,city,107.364973,22.377139
451481,广西壮族自治区,崇左市,凭祥市,district,106.766715,22.094421
451421,广西壮族自治区,崇左市,扶绥县,district,107.90389,22.635542
451423,广西壮族自治区,崇左市,龙州县,district,106.854001,22.343591
451422,广西壮族自治区,崇左市,宁明县,district,107.076394,22.140242
451425,广西壮族自治区,崇左市,天等县,district,107.143539,23.080818
451402,广西壮族自治区,崇左市,江州区,district,107.353694,22.40609
451424,广西壮族自治区,崇左市,大新县,district,107.200654,22.829287
451100,广西壮族自治区,贺州市,,city,111.567216,24.404182
451121,广西壮族自治区,贺州市,昭平县,district,110.811158,24.169675
451102,广西壮族自治区,贺州市,八步区,district,111.552029,24.411822
451103,广西壮族自治区,贺州市,平桂区,district,111.479839,24.453094
451122,广西壮族自治区,贺州市,钟山县,district,111.303085,24.526041
451123,广西壮族自治区,贺州市,富川瑶族自治县,district,111.296012,24.811601
450100,广西壮族自治区,南宁市,,city,108.366407,22.8177
450124,广西壮族自治区,南宁市,马山县,district,108.177764,23.708448
450110,广西壮族自治区,南宁市,武鸣区,district,108.274869,23.159257
450125,广西壮族自治区,南宁市,上林县,district,108.605089,23.432451
450123,广西壮族自治区,南宁市,隆安县,district,107.695721,23.166356
450107,广西壮族自治区,南宁市,西乡塘区,district,108.31344,22.833852
450126,广西壮族自治区,南宁市,宾阳县,district,108.810336,23.217771
450105,广西壮族自治区,南宁市,江南区,district,108.273206,22.781166
450108,广西壮族自治区,南宁市,良庆区,district,108.393889,22.753613
450109,广西壮族自治区,南宁市,邕宁区,district,108.487438,22.758633
450181,广西壮族自治区,南宁市,横州市,district,109.262448,22.681257
450103,广西壮族自治区,南宁市,青秀区,district,108.495204,22.785833
450102,广西壮族自治区,南宁市,兴宁区,district,108.368071,22.85354
451200,广西壮族自治区,河池市,,city,108.63639,24.48523
451223,广西壮族自治区,河池市,凤山县,district,107.042157,24.546913
451224,广西壮族自治区,河池市,东兰县,district,107.374259,24.510698
451229,广西壮族自治区,河池市,大化瑶族自治县,district,107.998151,23.735699
451228,广西壮族自治区,河池市,都安瑶族自治县,district,108.105229,23.932704
451226,广西壮族自治区,河池市,环江毛南族自治县,district,108.258426,24.825923
451202,广西壮族自治区,河池市,金城江区,district,108.085166,24.692865
451227,广西壮族自治区,河池市,巴马瑶族自治县,district,107.258671,24.142216
451225,广西壮族自治区,河池市,罗城仫佬族自治县,district,108.904613,24.777501
451203,广西壮族自治区,河池市,宜州区,district,108.611303,24.500981
451222,广西壮族自治区,河池市,天峨县,district,107.172287,24.999181
451221,广西壮族自治区,河池市,南丹县,district,107.540578,24.975066
450300,广西壮族自治区,桂林市,,city,110.179752,25.235615
450327,广西壮族自治区,桂林市,灌阳县,district,111.160764,25.489419
450330,广西壮族自治区,桂林市,平乐县,district,110.632867,24.622814
450324,广西壮族自治区,桂林市,全州县,district,111.087089,25.94939
450326,广西壮族自治区,桂林市,永福县,district,109.987507,24.974409
450321,广西壮族自治区,桂林市,阳朔县,district,110.496305,24.778785
450381,广西壮族自治区,桂林市,荔浦市,district,110.395232,24.48843
450312,广西壮族自治区,桂林市,临桂区,district,110.212425,25.238556
450304,广西壮族自治区,桂林市,象山区,district,110.281223,25.261585
450325,广西壮族自治区,桂林市,兴安县,district,110.672013,25.612576
450328,广西壮族自治区,桂林市,龙胜各族自治县,district,110.011662,25.79803
450305,广西壮族自治区,桂林市,七星区,district,110.317576,25.253093
450311,广西壮族自治区,桂林市,雁山区,district,110.286611,25.101798
450303,广西壮族自治区,桂林市,叠彩区,district,110.301489,25.314158
450323,广西壮族自治区,桂林市,灵川县,district,110.319837,25.3948
450302,广西壮族自治区,桂林市,秀峰区,district,110.264102,25.273954
450332,广西壮族自治区,桂林市,恭城瑶族自治县,district,110.82841,24.831581
450329,广西壮族自治区,桂林市,资源县,district,110.652612,26.042452
640000,宁夏回族自治区,,,province,106.258889,38.472273
640400,宁夏回族自治区,固原市,,city,106.24267,36.01628
640423,宁夏回族自治区,固原市,隆德县,district,106.111321,35.62592
640425,宁夏回族自治区,固原市,彭阳县,district,106.632151,35.860067
640424,宁夏回族自治区,固原市,泾源县,district,106.330569,35.497887
640422,宁夏回族自治区,固原市,西吉县,district,105.729189,35.963885
640402,宁夏回族自治区,固原市,原州区,district,106.28784,36.003777
640200,宁夏回族自治区,石嘴山市,,city,106.382792,38.984632
640221,宁夏回族自治区,石嘴山市,平罗县,district,106.523411,38.913923
640202,宁夏回族自治区,石嘴山市,大武口区,district,106.379323,39.018409
640205,宁夏回族自治区,石嘴山市,惠农区,district,106.781013,39.239292
640500,宁夏回族自治区,中卫市,,city,105.19677,37.500185
640502,宁夏回族自治区,中卫市,沙坡头区,district,105.173875,37.516859
640521,宁夏回族自治区,中卫市,中宁县,district,105.684729,37.492092
640522,宁夏回族自治区,中卫市,海原县,district,105.643449,36.565189
640100,宁夏回族自治区,银川市,,city,106.230977,38.487783
640181,宁夏回族自治区,银川市,灵武市,district,106.339978,38.102456
640104,宁夏回族自治区,银川市,兴庆区,district,106.288452,38.473972
640121,宁夏回族自治区,银川市,永宁县,district,106.25337,38.277376
640105,宁夏回族自治区,银川市,西夏区,district,106.161208,38.502325
640122,宁夏回族自治区,银川市,贺兰县,district,106.365074,38.579147
640106,宁夏回族自治区,银川市,金凤区,district,106.239339,38.474277
640300,宁夏回族自治区,吴忠市,,city,106.198613,37.997755
640323,宁夏回族自治区,吴忠市,盐池县,district,107.407184,37.783276
640303,宁夏回族自治区,吴忠市,红寺堡区,district,106.06216,37.425494
640302,宁夏回族自治区,吴忠市,利通区,district,106.235842,38.00298
640381,宁夏回族自治区,吴忠市,青铜峡市,district,106.07906,38.021579
640324,宁夏回族自治区,吴忠市,同心县,district,105.895412,36.954635
330000,浙江省,,,province,120.152575,30.266619
330900,浙江省,舟山市,,city,122.207395,29.985578
330922,浙江省,舟山市,嵊泗县,district,122.45132,30.725677
330921,浙江省,舟山市,岱山县,district,122.225718,30.264533
330902,浙江省,舟山市,定海区,district,122.106844,30.019795
330903,浙江省,舟山市,普陀区,district,122.323297,29.970571
330400,浙江省,嘉兴市,,city,120.755623,30.746814
330482,浙江省,嘉兴市,平湖市,district,121.015619,30.677804
330402,浙江省,嘉兴市,南湖区,district,120.782952,30.747738
330483,浙江省,嘉兴市,桐乡市,district,120.565127,30.630375
330424,浙江省,嘉兴市,海盐县,district,120.94628,30.52664
330421,浙江省,嘉兴市,嘉善县,district,120.926031,30.83085
330411,浙江省,嘉兴市,秀洲区,district,120.709047,30.764811
330481,浙江省,嘉兴市,海宁市,district,120.680224,30.511536
330200,浙江省,宁波市,,city,121.62454,29.860258
330206,浙江省,宁波市,北仑区,district,121.844601,29.899548
330225,浙江省,宁波市,象山县,district,121.869251,29.476826
330211,浙江省,宁波市,镇海区,district,121.596686,29.965212
330203,浙江省,宁波市,海曙区,district,121.550485,29.873705
330212,浙江省,宁波市,鄞州区,district,121.546617,29.817302
330213,浙江省,宁波市,奉化区,district,121.406151,29.655292
330226,浙江省,宁波市,宁海县,district,121.429729,29.287929
330205,浙江省,宁波市,江北区,district,121.555067,29.88673
330282,浙江省,宁波市,慈溪市,district,121.266525,30.170695
330281,浙江省,宁波市,余姚市,district,121.154572,30.037967
331000,浙江省,台州市,,city,121.42079,28.655716
331082,浙江省,台州市,临海市,district,121.144625,28.859042
331002,浙江省,台州市,椒江区,district,121.442859,28.673334
331004,浙江省,台州市,路桥区,district,121.337874,28.578244
331083,浙江省,台州市,玉环市,district,121.231915,28.136703
331081,浙江省,台州市,温岭市,district,121.385435,28.372805
331022,浙江省,台州市,三门县,district,121.39561,29.104888
331024,浙江省,台州市,仙居县,district,120.728733,28.846856
331003,浙江省,台州市,黄岩区,district,121.261804,28.649433
331023,浙江省,台州市,天台县,district,121.006657,29.144594
330300,浙江省,温州市,,city,120.699279,27.993849
330305,浙江省,温州市,洞头区,district,121.157406,27.836412
330327,浙江省,温州市,苍南县,district,120.425957,27.518636
330326,浙江省,温州市,平阳县,district,120.565161,27.662394
330381,浙江省,温州市,瑞安市,district,120.655245,27.778967
330383,浙江省,温州市,龙港市,district,120.552952,27.578379
330382,浙江省,温州市,乐清市,district,120.986297,28.112519
330324,浙江省,温州市,永嘉县,district,120.69136,28.153914
330302,浙江省,温州市,鹿城区,district,120.655199,28.015776
330328,浙江省,温州市,文成县,district,120.090929,27.786856
330329,浙江省,温州市,泰顺县,district,119.717643,27.556578
330304,浙江省,温州市,瓯海区,district,120.615149,27.967445
330303,浙江省,温州市,龙湾区,district,120.812333,27.933261
331100,浙江省,丽水市,,city,119.923249,28.467694
331124,浙江省,丽水市,松阳县,district,119.481406,28.448883
331181,浙江省,丽水市,龙泉市,district,119.14126,28.074916
331127,浙江省,丽水市,景宁畲族自治县,district,119.635686,27.973594
331121,浙江省,丽水市,青田县,district,120.289693,28.1396
331126,浙江省,丽水市,庆元县,district,119.062572,27.619213
331123,浙江省,丽水市,遂昌县,district,119.275865,28.592388
331125,浙江省,丽水市,云和县,district,119.573454,28.116024
331102,浙江省,丽水市,莲都区,district,119.912266,28.4461
331122,浙江省,丽水市,缙云县,district,120.091685,28.659294
330800,浙江省,衢州市,,city,118.859307,28.970229
330824,浙江省,衢州市,开化县,district,118.406852,29.1179
330881,浙江省,衢州市,江山市,district,118.627228,28.73796
330825,浙江省,衢州市,龙游县,district,119.1723,29.028214
330803,浙江省,衢州市,衢江区,district,118.959139,28.980356
330802,浙江省,衢州市,柯城区,district,118.874138,28.936937
330822,浙江省,衢州市,常山县,district,118.511224,28.902446
330700,浙江省,金华市,,city,119.647265,29.079195
330726,浙江省,金华市,浦江县,district,119.89259,29.453363
330782,浙江省,金华市,义乌市,district,120.075679,29.306296
330703,浙江省,金华市,金东区,district,119.692821,29.099822
330783,浙江省,金华市,东阳市,district,120.24179,29.290158
330727,浙江省,金华市,磐安县,district,120.449937,29.054491
330784,浙江省,金华市,永康市,district,120.047356,28.88899
330723,浙江省,金华市,武义县,district,119.816341,28.892562
330781,浙江省,金华市,兰溪市,district,119.460404,29.209059
330702,浙江省,金华市,婺城区,district,119.571574,29.087311
330500,浙江省,湖州市,,city,120.086881,30.894178
330503,浙江省,湖州市,南浔区,district,120.418244,30.850835
330523,浙江省,湖州市,安吉县,district,119.680261,30.638803
330521,浙江省,湖州市,德清县,district,119.9774,30.54251
330502,浙江省,湖州市,吴兴区,district,120.185608,30.857184
330522,浙江省,湖州市,长兴县,district,119.911212,31.026962
330100,浙江省,杭州市,,city,120.209903,30.246566
330127,浙江省,杭州市,淳安县,district,119.042015,29.609678
330113,浙江省,杭州市,临平区,district,120.299222,30.419154
330108,浙江省,杭州市,滨江区,district,120.211981,30.208332
330112,浙江省,杭州市,临安区,district,119.724457,30.234375
330102,浙江省,杭州市,上城区,district,120.19732,30.226543
330111,浙江省,杭州市,富阳区,district,119.96022,30.048803
330105,浙江省,杭州市,拱墅区,district,120.141503,30.319126
330110,浙江省,杭州市,余杭区,district,119.978742,30.273705
330106,浙江省,杭州市,西湖区,district,120.130396,30.259242
330182,浙江省,杭州市,建德市,district,119.281195,29.474964
330122,浙江省,杭州市,桐庐县,district,119.691755,29.79418
330114,浙江省,杭州市,钱塘区,district,120.493941,30.32304
330109,浙江省,杭州市,萧山区,district,120.264263,30.184119
330600,浙江省,绍兴市,,city,120.582886,30.051549
330604,浙江省,绍兴市,上虞区,district,120.868571,30.033862
330681,浙江省,绍兴市,诸暨市,district,120.246602,29.709398
330602,浙江省,绍兴市,越城区,district,120.582338,29.989092
330683,浙江省,绍兴市,嵊州市,district,120.830505,29.561519
330624,浙江省,绍兴市,新昌县,district,120.903918,29.500525
330603,浙江省,绍兴市,柯桥区,district,120.495532,30.083039
130000,河北省,,,province,114.530399,38.037707
130200,河北省,唐山市,,city,118.180149,39.63068
130209,河北省,唐山市,曹妃甸区,district,118.460197,39.273528
130225,河北省,唐山市,乐亭县,district,118.91245,39.425748
130224,河北省,唐山市,滦南县,district,118.68363,39.520272
130204,河北省,唐山市,古冶区,district,118.447134,39.73392
130207,河北省,唐山市,丰南区,district,118.085169,39.576031
130283,河北省,唐山市,迁安市,district,118.701021,39.998861
130202,河北省,唐山市,路南区,district,118.154348,39.624988
130229,河北省,唐山市,玉田县,district,117.738196,39.901827
130281,河北省,唐山市,遵化市,district,117.965878,40.189119
130284,河北省,唐山市,滦州市,district,118.70301,39.740963
130205,河北省,唐山市,开平区,district,118.262246,39.671634
130208,河北省,唐山市,丰润区,district,118.162426,39.832919
130227,河北省,唐山市,迁西县,district,118.31467,40.141486
130203,河北省,唐山市,路北区,district,118.201085,39.625079
130300,河北省,秦皇岛市,,city,119.52022,39.888243
130303,河北省,秦皇岛市,山海关区,district,119.775187,39.978882
130306,河北省,秦皇岛市,抚宁区,district,119.244847,39.876253
130302,河北省,秦皇岛市,海港区,district,119.564962,39.94756
130321,河北省,秦皇岛市,青龙满族自治县,district,118.94985,40.407473
130322,河北省,秦皇岛市,昌黎县,district,119.199846,39.699677
130324,河北省,秦皇岛市,卢龙县,district,118.891931,39.892564
130304,河北省,秦皇岛市,北戴河区,district,119.48449,39.834912
130400,河北省,邯郸市,,city,114.53915,36.625849
130407,河北省,邯郸市,肥乡区,district,114.800199,36.548545
130431,河北省,邯郸市,鸡泽县,district,114.889951,36.911525
130408,河北省,邯郸市,永年区,district,114.536626,36.74188
130402,河北省,邯郸市,邯山区,district,114.531062,36.59457
130425,河北省,邯郸市,大名县,district,115.147985,36.286406
130403,河北省,邯郸市,丛台区,district,114.492875,36.636434
130404,河北省,邯郸市,复兴区,district,114.462581,36.638879
130481,河北省,邯郸市,武安市,district,114.203685,36.69759
130432,河北省,邯郸市,广平县,district,114.94865,36.483757
130424,河北省,邯郸市,成安县,district,114.670094,36.445331
130433,河北省,邯郸市,馆陶县,district,115.281818,36.548295
130406,河北省,邯郸市,峰峰矿区,district,114.212571,36.419298
130430,河北省,邯郸市,邱县,district,115.200049,36.811783
130435,河北省,邯郸市,曲周县,district,114.957549,36.766347
130426,河北省,邯郸市,涉县,district,113.692157,36.586073
130434,河北省,邯郸市,魏县,district,114.939217,36.35926
130423,河北省,邯郸市,临漳县,district,114.585514,36.322504
130427,河北省,邯郸市,磁县,district,114.373965,36.37507
130100,河北省,石家庄市,,city,114.514976,38.042007
130127,河北省,石家庄市,高邑县,district,114.611659,37.615905
130107,河北省,石家庄市,井陉矿区,district,114.062258,38.065446
130121,河北省,石家庄市,井陉县,district,114.145669,38.032366
130181,河北省,石家庄市,辛集市,district,115.217626,37.943239
130128,河北省,石家庄市,深泽县,district,115.20089,38.184572
130133,河北省,石家庄市,赵县,district,114.775914,37.756935
130125,河北省,石家庄市,行唐县,district,114.553044,38.437535
130123,河北省,石家庄市,正定县,district,114.57043,38.14699
130130,河北省,石家庄市,无极县,district,114.976256,38.178852
130184,河北省,石家庄市,新乐市,district,114.683745,38.343952
130102,河北省,石家庄市,长安区,district,114.538955,38.03682
130105,河北省,石家庄市,新华区,district,114.463904,38.050749
130129,河北省,石家庄市,赞皇县,district,114.386114,37.666549
130111,河北省,石家庄市,栾城区,district,114.647922,37.900915
130126,河北省,石家庄市,灵寿县,district,114.383013,38.307908
130131,河北省,石家庄市,平山县,district,114.186007,38.260288
130109,河北省,石家庄市,藁城区,district,114.846562,38.022177
130183,河北省,石家庄市,晋州市,district,115.044141,38.033937
130132,河北省,石家庄市,元氏县,district,114.525508,37.767332
130108,河北省,石家庄市,裕华区,district,114.531599,38.007002
130110,河北省,石家庄市,鹿泉区,district,114.313559,38.086536
130104,河北省,石家庄市,桥西区,district,114.45004,38.025245
131000,河北省,廊坊市,,city,116.683546,39.538304
131028,河北省,廊坊市,大厂回族自治县,district,116.98961,39.886569
131082,河北省,廊坊市,三河市,district,117.078269,39.982933
131002,河北省,廊坊市,安次区,district,116.6945443,39.50256863
131003,河北省,廊坊市,广阳区,district,116.710667,39.52343
131025,河北省,廊坊市,大城县,district,116.653917,38.705232
131023,河北省,廊坊市,永清县,district,116.50608,39.330983
131024,河北省,廊坊市,香河县,district,117.006072,39.763772
131026,河北省,廊坊市,文安县,district,116.457628,38.873185
131081,河北省,廊坊市,霸州市,district,116.391488,39.125238
131022,河北省,廊坊市,固安县,district,116.298696,39.438797
130700,河北省,张家口市,,city,114.885895,40.768931
130723,河北省,张家口市,康保县,district,114.60018,41.853016
130732,河北省,张家口市,赤城县,district,115.831256,40.913348
130709,河北省,张家口市,崇礼区,district,115.282345,40.974741
130706,河北省,张家口市,下花园区,district,115.287127,40.502628
130703,河北省,张家口市,桥西区,district,114.868604,40.819553
130725,河北省,张家口市,尚义县,district,113.968763,41.076588
130724,河北省,张家口市,沽源县,district,115.688544,41.670497
130722,河北省,张家口市,张北县,district,114.719927,41.159039
130708,河北省,张家口市,万全区,district,114.740584,40.767377
130705,河北省,张家口市,宣化区,district,115.099515,40.609444
130702,河北省,张家口市,桥东区,district,114.894114,40.788472
130727,河北省,张家口市,阳原县,district,114.150267,40.104303
130728,河北省,张家口市,怀安县,district,114.386488,40.67527
130730,河北省,张家口市,怀来县,district,115.517868,40.415625
130726,河北省,张家口市,蔚县,district,114.589136,39.840154
130731,河北省,张家口市,涿鹿县,district,115.196835,40.382681
130500,河北省,邢台市,,city,114.49742,37.060227
130524,河北省,邢台市,柏乡县,district,114.693447,37.48288
130581,河北省,邢台市,南宫市,district,115.40866,37.358907
130530,河北省,邢台市,新河县,district,115.251005,37.520891
130534,河北省,邢台市,清河县,district,115.665081,37.0451
130506,河北省,邢台市,南和区,district,114.683683,37.005626
130535,河北省,邢台市,临西县,district,115.501258,36.871312
130582,河北省,邢台市,沙河市,district,114.503023,36.855548
130522,河北省,邢台市,临城县,district,114.498651,37.444512
130529,河北省,邢台市,巨鹿县,district,115.037884,37.221293
130532,河北省,邢台市,平乡县,district,115.03008,37.063771
130503,河北省,邢台市,信都区,district,114.468229,37.093798
130502,河北省,邢台市,襄都区,district,114.507443,37.071314
130525,河北省,邢台市,隆尧县,district,114.770509,37.351232
130505,河北省,邢台市,任泽区,district,114.671339,37.121958
130523,河北省,邢台市,内丘县,district,114.512226,37.287612
130528,河北省,邢台市,宁晋县,district,114.940006,37.624524
130531,河北省,邢台市,广宗县,district,115.142766,37.074795
130533,河北省,邢台市,威县,district,115.266829,36.975164
130800,河北省,承德市,,city,117.962749,40.952942
130828,河北省,承德市,围场满族蒙古族自治县,district,117.75934,41.938372
130826,河北省,承德市,丰宁满族自治县,district,116.645798,41.209951
130825,河北省,承德市,隆化县,district,117.739026,41.314402
130804,河北省,承德市,鹰手营子矿区,district,117.659341,40.546424
130824,河北省,承德市,滦平县,district,117.332652,40.941644
130803,河北省,承德市,双滦区,district,117.799588,40.959426
130802,河北省,承德市,双桥区,district,117.943121,40.974679
130821,河北省,承德市,承德县,district,118.174166,40.768082
130881,河北省,承德市,平泉市,district,118.702032,41.018482
130822,河北省,承德市,兴隆县,district,117.500558,40.417358
130827,河北省,承德市,宽城满族自治县,district,118.485472,40.611333
131100,河北省,衡水市,,city,115.668987,37.739367
131102,河北省,衡水市,桃城区,district,115.675208,37.735152
131182,河北省,衡水市,深州市,district,115.559576,38.001535
131126,河北省,衡水市,故城县,district,115.965877,37.347873
131123,河北省,衡水市,武强县,district,115.982119,38.041447
131124,河北省,衡水市,饶阳县,district,115.725898,38.235313
131125,河北省,衡水市,安平县,district,115.518918,38.234769
131121,河北省,衡水市,枣强县,district,115.724365,37.514217
131103,河北省,衡水市,冀州区,district,115.579392,37.550922
131122,河北省,衡水市,武邑县,district,115.887498,37.802036
131128,河北省,衡水市,阜城县,district,116.175424,37.862984
131127,河北省,衡水市,景县,district,116.270558,37.692831
130900,河北省,沧州市,,city,116.838715,38.304676
130924,河北省,沧州市,海兴县,district,117.497545,38.143308
130923,河北省,沧州市,东光县,district,116.537138,37.888844
130902,河北省,沧州市,新华区,district,116.866309,38.314094
130927,河北省,沧州市,南皮县,district,116.708603,38.038761
130922,河北省,沧州市,青县,district,116.804137,38.583657
130926,河北省,沧州市,肃宁县,district,115.829619,38.423044
130984,河北省,沧州市,河间市,district,116.099362,38.446656
130929,河北省,沧州市,献县,district,116.152058,38.180381
130925,河北省,沧州市,盐山县,district,117.230681,38.058074
130930,河北省,沧州市,孟村回族自治县,district,117.104514,38.053438
130983,河北省,沧州市,黄骅市,district,117.330043,38.372266
130921,河北省,沧州市,沧县,district,117.007478,38.21985569
130903,河北省,沧州市,运河区,district,116.842964,38.283456
130982,河北省,沧州市,任丘市,district,116.084412,38.685325
130981,河北省,沧州市,泊头市,district,116.578322,38.084262
130928,河北省,沧州市,吴桥县,district,116.391557,37.628225
130600,河北省,保定市,,city,115.464523,38.874476
130636,河北省,保定市,顺平县,district,115.135133,38.837988
130631,河北省,保定市,望都县,district,115.15542,38.696221
130628,河北省,保定市,高阳县,district,115.779149,38.700846
130608,河北省,保定市,清苑区,district,115.48988,38.76527
130682,河北省,保定市,定州市,district,114.990321,38.516746
130633,河北省,保定市,易县,district,115.497487,39.350219
130607,河北省,保定市,满城区,district,115.322246,38.949732
130635,河北省,保定市,蠡县,district,115.583701,38.488064
130638,河北省,保定市,雄县,district,116.108624,38.994825
130602,河北省,保定市,竞秀区,district,115.458671,38.877318
130606,河北省,保定市,莲池区,district,115.497153,38.883528
130609,河北省,保定市,徐水区,district,115.655772,39.018781
130683,河北省,保定市,安国市,district,115.327088,38.418985
130637,河北省,保定市,博野县,district,115.464295,38.458048
130626,河北省,保定市,定兴县,district,115.808183,39.263219
130624,河北省,保定市,阜平县,district,114.195118,38.849221
130630,河北省,保定市,涞源县,district,114.694416,39.360622
130623,河北省,保定市,涞水县,district,115.713651,39.394305
130681,河北省,保定市,涿州市,district,115.97444,39.485684
130629,河北省,保定市,容城县,district,115.861635,39.043321
130632,河北省,保定市,安新县,district,115.935688,38.936102
130627,河北省,保定市,唐县,district,114.982968,38.748477
130634,河北省,保定市,曲阳县,district,114.740476,38.614409
130684,河北省,保定市,高碑店市,district,115.873612,39.327233
810000,香港特别行政区,,,province,114.170714,22.278354
810013,香港特别行政区,,北区,district,114.1473639,22.49610389
810014,香港特别行政区,,大埔区,district,114.1717431,22.44565306
810011,香港特别行政区,,屯门区,district,113.9765742,22.39384417
810015,香港特别行政区,,西贡区,district,114.264645,22.31421306
810008,香港特别行政区,,黄大仙区,district,114.2038856,22.33632056
810016,香港特别行政区,,沙田区,district,114.1953653,22.37953167
810007,香港特别行政区,,九龙城区,district,114.1928467,22.31251
810003,香港特别行政区,,东区,district,114.226003,22.279693
810001,香港特别行政区,,中西区,district,114.1543731,22.28198083
810004,香港特别行政区,,南区,district,114.1600117,22.24589667
810006,香港特别行政区,,深水埗区,district,114.1632417,22.33385417
810005,香港特别行政区,,油尖旺区,district,114.1733317,22.31170389
810018,香港特别行政区,,离岛区,district,113.94612,22.28640778
810009,香港特别行政区,,观塘区,district,114.2140542,22.32083778
810012,香港特别行政区,,元朗区,district,114.0324381,22.44142833
810017,香港特别行政区,,葵青区,district,114.1393194,22.36387667
810010,香港特别行政区,,荃湾区,district,114.1210792,22.36830667
810002,香港特别行政区,,湾仔区,district,114.1829153,22.27638889
820000,澳门特别行政区,,,province,113.543076,22.186927
820003,澳门特别行政区,,望德堂区,district,113.5501828,22.19372083
820002,澳门特别行政区,,花王堂区,district,113.5489608,22.1992075
820006,澳门特别行政区,,嘉模堂区,district,113.5587044,22.15375944
820005,澳门特别行政区,,风顺堂区,district,113.5419278,22.18736806
